wals_code  name  latitude  longitude genus family  countrycodes  features
jpr	Japreria	10.5	-73.0	Cariban	Cariban	VR	Consonant_Inventories=1 Small|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=1 Low|Voicing_in_Plosives_and_Fricatives=2 In plosives alone|Voicing_and_Gaps_in_Plosive_Systems=1 Other|Uvular_Consonants=1 None|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=3 Laterals, but no /l/, no obstruent laterals|Front_Rounded_Vowels=1 None|Syllable_Structure=2 Moderately complex|Tone=1 No tones|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None
jrw	Jarawa (in Andamans)	12.0	92.5833333333	South Andamanese	South Andamanese	IN	Position_of_Pronominal_Possessive_Affixes=1 Possessive prefixes|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Adjective_and_Noun=2 Noun-Adjective|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj
jua	Juat	-31.0	115.5	Western Pama-Nyungan	Pama-Nyungan	AU	Fixed_Stress_Locations=2 Initial|Weight-Sensitive_Stress=8 Fixed stress (no weight-sensitivity)|Weight_Factors_in_Weight-Sensitive_Stress_Systems=1 No weight|Rhythm_Types=1 Trochaic
juh	Ju|'hoan	-19.0	21.0	Ju-Kung	Kxa	NA AO BW	Consonant_Inventories=5 Large|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=5 High|Voicing_in_Plosives_and_Fricatives=4 In both plosives and fricatives|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=1 None|Glottalized_Consonants=2 Ejectives only|Lateral_Consonants=2 /l/, no obstruent laterals|The_Velar_Nasal=2 No initial velar nasal|Front_Rounded_Vowels=1 None|Syllable_Structure=1 Simple|Tone=3 Complex tone system|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=2 Clicks|Locus_of_Marking_in_the_Clause=4 No marking|Locus_of_Marking_in_Possessive_Noun_Phrases=4 No marking|Locus_of_Marking:_Whole-language_Typology=4 Zero-marking|Prefixing_vs._Suffixing_in_Inflectional_Morphology=1 Little affixation|Case_Syncretism=1 No case marking|Syncretism_in_Verbal_Person/Number_Marking=1 No subject person/number marking|Number_of_Genders=5 Five or more|Sex-based_and_Non-sex-based_Gender_Systems=3 Non-sex-based|Systems_of_Gender_Assignment=3 Semantic and formal|Coding_of_Nominal_Plurality=8 Plural clitic|Occurrence_of_Nominal_Plurality=6 All nouns, always obligatory|Plurality_in_Independent_Personal_Pronouns=5 Person-number stem + pronominal plural affix|Definite_Articles=1 Definite word distinct from demonstrative|Indefinite_Articles=1 Indefinite word distinct from 'one'|Inclusive/Exclusive_Distinction_in_Independent_Pronouns=5 Inclusive/exclusive|Inclusive/Exclusive_Distinction_in_Verbal_Inflection=1 No person marking|Distance_Contrasts_in_Demonstratives=3 Three-way contrast|Third_Person_Pronouns_and_Demonstratives=5 Related by gender markers|Gender_Distinctions_in_Independent_Personal_Pronouns=2 3rd person only, but also non-singular|Politeness_Distinctions_in_Pronouns=1 No politeness distinction|Intensifiers_and_Reflexive_Pronouns=1 Identical|Person_Marking_on_Adpositions=2 No person marking|Number_of_Cases=1 No morphological case-marking|Asymmetrical_Case-Marking=1 No case-marking|Position_of_Case_Affixes=9 No case affixes or adpositional clitics|Comitatives_and_Instrumentals=1 Identity|Numeral_Classifiers=1 Absent|Position_of_Pronominal_Possessive_Affixes=4 No possessive affixes|Obligatory_Possessive_Inflection=2 Absent|Possessive_Classification=3 Three to five classes|Noun_Phrase_Conjunction=1 'And' different from 'with'|Nominal_and_Verbal_Conjunction=2 Differentiation|Perfective/Imperfective_Aspect=1 Grammatical marking|The_Past_Tense=4 No past tense|The_Future_Tense=2 No inflectional future|The_Perfect=4 No perfect|Position_of_Tense-Aspect_Affixes=5 No tense-aspect inflection|The_Morphological_Imperative=5 No second-person imperatives|The_Prohibitive=2 Normal imperative + special negative|Imperative-Hortative_Systems=1 Maximal system|The_Optative=2 Inflectional optative absent|Epistemic_Possibility=3 Other|Semantic_Distinctions_of_Evidentiality=1 No grammatical evidentials|Coding_of_Evidentiality=1 No grammatical evidentials|Order_of_Subject,_Object_and_Verb=2 SVO|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=2 VO|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=2 Noun-Demonstrative|Order_of_Numeral_and_Noun=2 Noun-Numeral|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Position_of_Polar_Question_Particles=3 Second position|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=3 VO and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=4 VO and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=4 VO and NAdj|Alignment_of_Case_Marking_of_Full_Noun_Phrases=1 Neutral|Alignment_of_Case_Marking_of_Pronouns=1 Neutral|Alignment_of_Verbal_Person_Marking=1 Neutral|Expression_of_Pronominal_Subjects=1 Obligatory pronouns in subject position|Verbal_Person_Marking=1 No person marking|Third_Person_Zero_of_Verbal_Person_Marking=1 No person marking|Order_of_Person_Markers_on_the_Verb=1 A and P do not or do not both occur on the verb|Ditransitive_Constructions:_The_Verb_'Give'=3 Secondary-object construction|Passive_Constructions=2 Absent|Antipassive_Constructions=3 No antipassive|Applicative_Constructions=5 Non-benefactive object; both bases|Nonperiphrastic_Causative_Constructions=3 Compound but no morphological|Negative_Morphemes=4 Negative word, unclear if verb or particle|Symmetric_and_Asymmetric_Standard_Negation=1 Symmetric|Subtypes_of_Asymmetric_Standard_Negation=7 Non-assignable|Polar_Questions=1 Question particle|Predicative_Possession=5 'Have'|Predicative_Adjectives=1 Verbal encoding|Nominal_and_Locational_Predication=2 Identical|Zero_Copula_for_Predicate_Nominals=1 Impossible|'Want'_Complement_Subjects=3 Both construction types exist|Purpose_Clauses=1 Balanced|'When'_Clauses=1 Balanced|Reason_Clauses=1 Balanced|Utterance_Complement_Clauses=1 Balanced|Hand_and_Arm=2 Different|Finger_and_Hand=2 Different|M-T_Pronouns=1 No M-T pronouns|N-M_Pronouns=1 No N-M pronouns|Tea=2 Words derived from Min Nan Chinese te|Postverbal_Negative_Morphemes=4 None|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|SVNegO_Order=7 No SVNegO|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=2 SNegVO|SNegVO_Order=1 Word&NoDoubleNeg|SVONeg_Order=4 No SVONeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=3 Immed preverbal|The_Position_of_Negative_Morphemes_in_SVO_Languages=2 SNegVO|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|NegSVO_Order=4 No NegSVO|Minor_morphological_means_of_signaling_negation=4 None|M_in_Second_Person_Singular=1 No m in second person singular|M_in_First_Person_Singular=2 m in first person singular|Other_Roles_of_Applied_Objects=2 Locative|Zero_Marking_of_A_and_P_Arguments=1 Zero-marking|Productivity_of_the_Antipassive_Construction=4 no antipassive|Number_of_Possessive_Nouns=1 None reported
juk	Jukun	6.91666666667	10.4166666667	Platoid	Niger-Congo	NG	Prefixing_vs._Suffixing_in_Inflectional_Morphology=1 Little affixation|Coding_of_Nominal_Plurality=1 Plural prefix|Indefinite_Articles=1 Indefinite word distinct from 'one'|Position_of_Case_Affixes=9 No case affixes or adpositional clitics|Position_of_Pronominal_Possessive_Affixes=4 No possessive affixes|Position_of_Tense-Aspect_Affixes=5 No tense-aspect inflection|Order_of_Subject,_Object_and_Verb=2 SVO|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=2 VO|Order_of_Object,_Oblique,_and_Verb=1 VOX|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Genitive_and_Noun=2 Noun-Genitive|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=2 Noun-Demonstrative|Order_of_Numeral_and_Noun=2 Noun-Numeral|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Position_of_Polar_Question_Particles=2 Final|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=4 VO and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=4 VO and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=4 VO and NAdj|Expression_of_Pronominal_Subjects=1 Obligatory pronouns in subject position|Negative_Morphemes=4 Negative word, unclear if verb or particle|Polar_Questions=1 Question particle|Postverbal_Negative_Morphemes=1 VNeg|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|SVNegO_Order=7 No SVNegO|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=4 SVONeg|SNegVO_Order=8 No SNegVO|SVONeg_Order=1 NoDoubleNeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=6 End, not immed postverbal|The_Position_of_Negative_Morphemes_in_SVO_Languages=4 SVONeg|Preverbal_Negative_Morphemes=4 None|Order_of_Negative_Morpheme_and_Verb=2 VNeg|NegSVO_Order=4 No NegSVO|Minor_morphological_means_of_signaling_negation=4 None
jur	Jurchen	47.0	130.0	Tungusic	Altaic	CN	The_Velar_Nasal=1 Initial velar nasal|Gender_Distinctions_in_Independent_Personal_Pronouns=6 No gender distinctions|Person_Marking_on_Adpositions=1 No adpositions|Alignment_of_Verbal_Person_Marking=2 Accusative|Verbal_Person_Marking=2 Only the A argument|Third_Person_Zero_of_Verbal_Person_Marking=2 No zero realization|Order_of_Person_Markers_on_the_Verb=1 A and P do not or do not both occur on the verb|Passive_Constructions=1 Present
jva	Karajá	-10.0	-50.3333333333	Karajá	Macro-Ge	BR	The_Velar_Nasal=3 No velar nasal|Coding_of_Nominal_Plurality=2 Plural suffix|Position_of_Pronominal_Possessive_Affixes=1 Possessive prefixes|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=3 No dominant order|Order_of_Degree_Word_and_Adjective=1 Degree word-Adjective|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Reciprocal_Constructions=2 Distinct from reflexive|Hand_and_Arm=2 Different|Finger_and_Hand=1 Identical|Number_of_Non-Derived_Basic_Colour_Categories=3 4|Number_of_Basic_Colour_Categories=2 4.5-5.5|Green_and_Blue=5 Yellow/green/blue|Red_and_Yellow=3 Yellow/green/blue vs. red|Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand'=2 Farmer-foragers
kaa	Karó (Arára)	-10.3333333333	-62.0	Ramarama	Tupian	BR	Prefixing_vs._Suffixing_in_Inflectional_Morphology=1 Little affixation|Reduplication=2 Full reduplication only|Coding_of_Nominal_Plurality=8 Plural clitic|Definite_Articles=5 No definite or indefinite article|Indefinite_Articles=5 No definite or indefinite article|Position_of_Case_Affixes=9 No case affixes or adpositional clitics|Position_of_Pronominal_Possessive_Affixes=1 Possessive prefixes|Position_of_Tense-Aspect_Affixes=5 No tense-aspect inflection|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Object,_Oblique,_and_Verb=5 OVX|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=4 Numeral only modifies verb|Position_of_Polar_Question_Particles=2 Final|Position_of_Interrogative_Phrases_in_Content_Questions=1 Initial interrogative phrase|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Expression_of_Pronominal_Subjects=6 Mixed|Negative_Morphemes=2 Negative particle|Polar_Questions=1 Question particle|Postverbal_Negative_Morphemes=1 VNeg|NegSOV_Order=4 No NegSOV|SOVNeg_Order=1 Word&NoDoubleNeg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=8 SOVNeg|SONegV_Order=8 No SONegV|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=4 Immed postverbal|Preverbal_Negative_Morphemes=4 None|Order_of_Negative_Morpheme_and_Verb=2 VNeg|SNegOV_Order=4 No SNegOV|The_Position_of_Negative_Morphemes_in_SOV_Languages=4 SOVNeg|Minor_morphological_means_of_signaling_negation=4 None
kab	Kabardian	43.5	43.5	Northwest Caucasian	Northwest Caucasian	RU	Consonant_Inventories=5 Large|Vowel_Quality_Inventories=1 Small (2-4)|Consonant-Vowel_Ratio=5 High|Voicing_in_Plosives_and_Fricatives=4 In both plosives and fricatives|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=4 Uvular stops and continuants|Glottalized_Consonants=2 Ejectives only|Lateral_Consonants=5 No /l/, but lateral obstruents|The_Velar_Nasal=3 No velar nasal|Front_Rounded_Vowels=1 None|Tone=1 No tones|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=7 Pharyngeals and "th"|Prefixing_vs._Suffixing_in_Inflectional_Morphology=4 Equal prefixing and suffixing|Coding_of_Nominal_Plurality=2 Plural suffix|The_Associative_Plural=1 Associative same as additive plural|Definite_Articles=3 Definite affix|Distance_Contrasts_in_Demonstratives=2 Two-way contrast|Pronominal_and_Adnominal_Demonstratives=3 Different inflection|Position_of_Case_Affixes=1 Case suffixes|Distributive_Numerals=7 Marked by mixed or other strategies|Position_of_Tense-Aspect_Affixes=4 Mixed type|The_Optative=1 Inflectional optative present|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Relative_Clause_and_Noun=2 Relative clause-Noun|Position_of_Polar_Question_Particles=6 No question particle|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=1 OV and RelN|Expression_of_Pronominal_Subjects=2 Subject affixes on verb|Reciprocal_Constructions=2 Distinct from reflexive|Antipassive_Constructions=2 Oblique patient|Negative_Morphemes=1 Negative affix|Symmetric_and_Asymmetric_Standard_Negation=3 Both|Subtypes_of_Asymmetric_Standard_Negation=6 A/NonReal and A/Cat|Polar_Questions=5 Absence of declarative morphemes|Predicative_Adjectives=1 Verbal encoding|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=1 Impossible|Numeral_Bases=1 Decimal|Tea=1 Words derived from Sinitic cha|Postverbal_Negative_Morphemes=2 [V-Neg]|Prenominal_relative_clauses=1 Relative clause-Noun (RelN) dominant|NegSOV_Order=4 No NegSOV|SOVNeg_Order=2 Suffix&NoDoubleNeg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=20 MorphNeg|SONegV_Order=8 No SONegV|Preverbal_Negative_Morphemes=4 None|Order_of_Negative_Morpheme_and_Verb=4 [V-Neg]|SNegOV_Order=4 No SNegOV|The_Position_of_Negative_Morphemes_in_SOV_Languages=6 SO[V-Neg]|Minor_morphological_means_of_signaling_negation=4 None|Productivity_of_the_Antipassive_Construction=1 productive
kal	Kalami	35.5	72.5	Indic	Indo-European	PK	Consonant_Inventories=5 Large|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=4 Moderately high|Voicing_in_Plosives_and_Fricatives=4 In both plosives and fricatives|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=2 Uvular stops only|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=4 /l/ and lateral obstruent|Front_Rounded_Vowels=1 None|Syllable_Structure=2 Moderately complex|Tone=2 Simple tone system|Fixed_Stress_Locations=7 Ultimate|Weight-Sensitive_Stress=8 Fixed stress (no weight-sensitivity)|Weight_Factors_in_Weight-Sensitive_Stress_Systems=1 No weight|Rhythm_Types=5 No rhythmic stress|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None
kam	Kambera	-9.83333333333	120.166666667	Central Malayo-Polynesian	Austronesian	ID	Fixed_Stress_Locations=6 Penultimate|Weight-Sensitive_Stress=8 Fixed stress (no weight-sensitivity)|Weight_Factors_in_Weight-Sensitive_Stress_Systems=1 No weight|Number_of_Genders=1 None|Sex-based_and_Non-sex-based_Gender_Systems=1 No gender|Systems_of_Gender_Assignment=1 No gender|Plurality_in_Independent_Personal_Pronouns=3 Person-number affixes|Distance_Contrasts_in_Demonstratives=4 Four-way contrast|Pronominal_and_Adnominal_Demonstratives=1 Identical|Third_Person_Pronouns_and_Demonstratives=2 Related for all demonstratives|Politeness_Distinctions_in_Pronouns=1 No politeness distinction|Comitatives_and_Instrumentals=2 Differentiation|Numeral_Classifiers=3 Obligatory|Position_of_Pronominal_Possessive_Affixes=2 Possessive suffixes|Nominal_and_Verbal_Conjunction=1 Identity|Position_of_Tense-Aspect_Affixes=5 No tense-aspect inflection|The_Morphological_Imperative=5 No second-person imperatives|The_Prohibitive=2 Normal imperative + special negative|Situational_Possibility=2 Verbal constructions|Epistemic_Possibility=1 Verbal constructions|Overlap_between_Situational_and_Epistemic_Modal_Marking=2 Overlap for either possibility or necessity|Order_of_Subject_and_Verb=2 VS|Order_of_Object_and_Verb=2 VO|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=4 VO and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=4 VO and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=4 VO and NAdj|Expression_of_Pronominal_Subjects=2 Subject affixes on verb|Antipassive_Constructions=3 No antipassive|Applicative_Constructions=3 Benefactive and other; both bases|Nonperiphrastic_Causative_Constructions=2 Morphological but no compound|Relativization_on_Subjects=4 Gap|Relativization_on_Obliques=4 Gap|'Want'_Complement_Subjects=1 Subject is left implicit|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|Other_Roles_of_Applied_Objects=2 Locative|Productivity_of_the_Antipassive_Construction=4 no antipassive
kan	Kana	4.75	7.41666666667	Cross River	Niger-Congo	NG	Vowel_Nasalization=1 Contrast present|Prefixing_vs._Suffixing_in_Inflectional_Morphology=5 Weakly prefixing|Coding_of_Nominal_Plurality=7 Plural word|Occurrence_of_Nominal_Plurality=1 No nominal plural|Definite_Articles=1 Definite word distinct from demonstrative|Indefinite_Articles=4 No indefinite, but definite article|Indefinite_Pronouns=2 Generic-noun-based|Position_of_Case_Affixes=2 Case prefixes|Numeral_Classifiers=3 Obligatory|Position_of_Pronominal_Possessive_Affixes=4 No possessive affixes|Genitives,_Adjectives_and_Relative_Clauses=6 Highly differentiated|Nominal_and_Verbal_Conjunction=2 Differentiation|Position_of_Tense-Aspect_Affixes=4 Mixed type|Order_of_Subject,_Object_and_Verb=2 SVO|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=2 VO|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Genitive_and_Noun=2 Noun-Genitive|Order_of_Adjective_and_Noun=3 No dominant order|Order_of_Demonstrative_and_Noun=2 Noun-Demonstrative|Order_of_Numeral_and_Noun=1 Numeral-Noun|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Position_of_Polar_Question_Particles=6 No question particle|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=4 VO and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=4 VO and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=5 Other|Expression_of_Pronominal_Subjects=2 Subject affixes on verb|Ditransitive_Constructions:_The_Verb_'Give'=2 Double-object construction|Negative_Morphemes=2 Negative particle|Negative_Indefinite_Pronouns_and_Predicate_Negation=1 Predicate negation also present|Polar_Questions=2 Interrogative verb morphology|Comparative_Constructions=2 Exceed|'Want'_Complement_Subjects=1 Subject is left implicit|Purpose_Clauses=2 Balanced/deranked|'When'_Clauses=1 Balanced|Reason_Clauses=1 Balanced|Utterance_Complement_Clauses=1 Balanced|Numeral_Bases=3 Pure vigesimal|Postverbal_Negative_Morphemes=4 None|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|SVNegO_Order=7 No SVNegO|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=2 SNegVO|SNegVO_Order=1 Word&NoDoubleNeg|SVONeg_Order=4 No SVONeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=3 Immed preverbal|The_Position_of_Negative_Morphemes_in_SVO_Languages=2 SNegVO|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|NegSVO_Order=4 No NegSVO|Minor_morphological_means_of_signaling_negation=4 None
kaz	Kazakh	50.0	70.0	Turkic	Altaic	KZ	The_Velar_Nasal=2 No initial velar nasal|The_Associative_Plural=1 Associative same as additive plural|Indefinite_Pronouns=4 Mixed|Ordinal_Numerals=4 One-th, two-th, three-th|The_Optative=2 Inflectional optative absent|Negative_Indefinite_Pronouns_and_Predicate_Negation=1 Predicate negation also present|Hand_and_Arm=1 Identical|Finger_and_Hand=2 Different|Tea=1 Words derived from Sinitic cha
kbl	Kabyle	36.5	5.0	Berber	Afro-Asiatic	DZ	Distance_Contrasts_in_Demonstratives=3 Three-way contrast|Pronominal_and_Adnominal_Demonstratives=2 Different stem|Action_Nominal_Constructions=3 Ergative-Possessive|The_Morphological_Imperative=4 Second person number-neutral|Order_of_Subject,_Object_and_Verb=3 VSO|Order_of_Subject_and_Verb=2 VS|Order_of_Object_and_Verb=2 VO|Order_of_Object,_Oblique,_and_Verb=1 VOX|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Genitive_and_Noun=2 Noun-Genitive|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Position_of_Polar_Question_Particles=6 No question particle|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=4 VO and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=4 VO and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=4 VO and NAdj|Negative_Morphemes=6 Double negation|Polar_Questions=6 Interrogative intonation only|Predicative_Possession=1 Locational|Predicative_Adjectives=3 Mixed|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=1 Impossible|Comparative_Constructions=1 Locational|Tea=3 Others|Postverbal_Negative_Morphemes=1 VNeg|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|Verb-Initial_with_Clause-Final_Negative=4 No clause-final neg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=18 ObligDoubleNeg|Verb-Initial_with_Preverbal_Negative=5 Word&OnlyWithAnotherNeg|Obligatory_Double_Negation=1 NegVNeg|Double_negation_in_verb-initial_languages=1 NegVNegSO|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=14 ObligDoubleNeg|Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object=2 Word&OnlyWithAnotherNeg|The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages=22 ObligDoubleNeg|Minor_morphological_means_of_signaling_negation=4 None
kbt	Kabatei	36.75	49.4166666667	Iranian	Indo-European	IR	Order_of_Object_and_Verb=1 OV|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=1 Adjective-Noun|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=1 Numeral-Noun|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Order_of_Degree_Word_and_Adjective=1 Degree word-Adjective|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=2 OV and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=1 OV and AdjN|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant
kbu	Kanembu	14.0	15.0	Western Saharan	Saharan	NG NE TD	Prefixing_vs._Suffixing_in_Inflectional_Morphology=2 Strongly suffixing|Coding_of_Nominal_Plurality=2 Plural suffix|Position_of_Case_Affixes=1 Case suffixes|Position_of_Pronominal_Possessive_Affixes=2 Possessive suffixes|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Genitive_and_Noun=2 Noun-Genitive
